TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20050101,20050107,-2.341,1.0,-2.617,2.208,1.0,-1.919,1.317,1.0,-1.88,-2.181,2.217,-1.422,1.012,-2.341,1.0,-2.617,2.208,1.0,-1.919,1.317,1.0,133.735,44.842,0.973214,51.455,51.428,0.973214,-9999,-9999,257.919,257.919,0.0,236.847,0.973214,260.927,236.519,0.973214,1.6,1.0,1.627,1.6,1.0,98.349,98.349,0.0,2.915,1.633,1.0,1.552,1.605,0.0535714,-9999,-9999,9.368737673611111,1.0,88.94555555555554,1.0,62.44512694444444,1.0,13.097603541666667,1.0,-9999,-9999,372.921,0.752976,-0.138,0.308,1.0,1.0,50.669,1.0,-9999,1.0,8.22398,-9999,-9999,0.63642,-14.8292,-9999,-9999,1.23724,-9999,-9999,29.0,19.0,29.0,19.0,0.586118,0.598483,0.595238,0.592262,0.0352549,0.0267711,0.0500461,0.0428911,0.585291,0.602415,0.595238,0.592262,0.0352549,0.0267708,0.0500461,0.0428909,0.569457,0.583686,0.581101,0.552604,0.00882687,0.00853214,0.40742,0.536023,0.548212,0.585291,0.602415,0.607064,0.629244,0.412488,0.543322,0.559658,0.5988,0.605501,0.610343,0.643786,0.779762,0.589286,0.589286,0.595238,0.592262,0.592262,0.514881,0.407738,0.479167,0.589286,0.491071,0.559524,0.592262,0.511905,0.62535,0.658615,0.182358,0.184,0.689655,0.684729,0.0435223,0.0335008,0.0823387,0.0628607,0.472409,0.451738,0.249522,0.248735,0.451128,0.451128,0.0543465,0.040411,0.0621839,0.0510163,0.62535,0.654895,0.182358,0.184318,0.689655,0.684729,0.0435223,0.0335008,0.0823387,0.0628607,0.470394,0.466987,0.245372,0.240671,0.451128,0.451128,0.0543465,0.0404095,0.0621839,0.0510152,0.325032,0.515103,0.552235,0.612274,0.654895,0.654895,0.664315,0.33705,0.552235,0.587935,0.624343,0.654895,0.658615,0.692044,0.940887,0.70936,0.689655,0.674877,0.684729,0.684729,0.684729,0.566502,0.689655,0.689655,0.689655,0.684729,0.684729,0.679803,0.457982,0.466987,0.470013,0.492778,0.511628,0.527429,0.541124,0.457982,0.466987,0.470013,0.489747,0.51866,0.529265,0.541875,0.466165,0.451128,0.451128,0.421053,0.398496,0.210526,0.406015,0.466165,0.451128,0.451128,0.165414,0.18797,0.180451,0.180451,0.783766,0.783846,0.711526,0.0232947,0.247931,0.6489,0.666162,0.783857,0.793516,0.806821,0.812601,0.793074,0.791309,0.712087,0.0169613,0.558039,0.61565,0.654579,0.70707,0.789621,0.793553,0.811511,0.181351,0.181431,0.127839,0.0186371,-0.256055,0.0509042,0.0706909,0.174762,0.194667,0.198942,0.20433,0.193487,0.206019,0.14263,0.0126856,0.0509042,0.0693153,0.120976,0.156003,0.181431,0.195146,0.20433,0.277599,0.280169,0.573482,0.0579513,0.242126,0.277212,0.280169,0.36052,0.672078,1.17372,1.23627,0.2988,0.275262,0.418621,0.0442926,0.1523,0.240993,0.277212,0.298302,0.360642,0.672078,1.17372,0.0232366,0.0210707,0.106379,0.0337337,0.0,0.0,0.0,0.0205,0.031182,0.38531,0.637206,0.031182,0.0115659,0.047003,0.0211982,0.0,0.0,0.0,0.0,0.0212891,0.031182,0.38531,-9999,-9999
20050108,20050114,-2.561,1.0,-2.412,3.247,1.0,-2.79,1.762,1.0,-1.444,-1.587,2.792,-1.226,1.937,-2.561,1.0,-2.412,3.247,1.0,-2.79,1.762,1.0,140.553,39.723,0.994048,37.458,41.129,0.994048,-9999,-9999,273.803,273.803,0.0,242.973,0.994048,278.211,242.853,0.994048,1.293,1.0,1.339,1.293,1.0,98.257,98.257,0.0,4.538,4.137,1.0,1.593,1.32,0.794643,0.2561806801127778,0.7604166666666666,16.826182673611108,1.0,70.20286076388889,1.0,38.1493303125,1.0,14.463696979166668,1.0,-9999,-9999,372.534,0.991071,-0.197,0.256,1.0,1.0,43.412,1.0,-9999,1.0,8.58692,-9999,-9999,0.659532,-12.8859,-9999,-9999,1.33089,-9999,-9999,29.0,19.0,29.0,19.0,0.621766,0.643137,0.967262,0.964286,0.0351558,0.0267523,0.0535553,0.0370059,0.623194,0.654374,0.967262,0.964286,0.0351558,0.0267523,0.0535553,0.0370059,0.614894,0.629223,0.966146,0.956176,0.00621773,0.00501388,0.524362,0.573572,0.582464,0.621766,0.644904,0.654374,0.657494,0.539556,0.603775,0.618035,0.634096,0.65353,0.654912,0.66516,0.988095,0.985119,0.973214,0.967262,0.964286,0.964286,0.967262,0.916667,0.973214,0.910714,0.928571,0.964286,0.964286,0.964286,0.690755,0.722403,0.256098,0.250364,1.0,1.0,0.0435481,0.0334085,0.0737547,0.0457634,0.459364,0.463086,0.210133,0.220717,0.917293,0.909774,0.0539162,0.0405148,0.0564416,0.0453995,0.690755,0.719974,0.256098,0.250787,1.0,1.0,0.0435481,0.0334085,0.0737547,0.0457634,0.462841,0.494151,0.211142,0.229155,0.917293,0.909774,0.0539162,0.0405148,0.0564416,0.0453995,0.543895,0.603351,0.617335,0.690646,0.719974,0.722403,0.731397,0.595272,0.666027,0.678771,0.71025,0.722403,0.728578,0.739031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.446391,0.458707,0.46216,0.47511,0.482698,0.492095,0.494151,0.433808,0.45035,0.459601,0.473522,0.482328,0.491322,0.493206,0.969925,0.917293,0.909774,0.932331,0.909774,0.909774,0.909774,0.774436,0.796992,0.819549,0.879699,0.909774,0.909774,0.879699,0.665242,0.665129,0.633863,0.00575089,0.525094,0.600708,0.612863,0.636201,0.664741,0.665245,0.672515,0.636201,0.639481,0.617501,0.00714691,0.50698,0.575255,0.582782,0.625869,0.642635,0.665129,0.672515,0.0108683,0.0107546,0.00463937,0.00212516,-0.0319478,-0.00566144,-0.00397282,0.00531359,0.0115822,0.0194413,0.0226239,0.005381,0.0162865,0.00260694,0.00234255,-0.0319478,-0.00839181,-0.00252577,0.00442658,0.0108683,0.0191243,0.0208693,0.513426,0.5237,0.684371,0.0466971,0.411831,0.427721,0.470927,0.52368,0.761938,1.16616,1.21586,0.478032,0.424519,0.557794,0.0362784,0.273645,0.410967,0.427721,0.478032,0.52693,0.747406,1.16616,0.0408485,0.0168047,0.105126,0.0277032,0.0,0.016541,0.0168047,0.0257278,0.0497535,0.377733,0.548157,0.0254072,0.0175393,0.0530577,0.0181698,0.0,0.0,0.0102955,0.0195645,0.0404428,0.049587,0.377733,-9999,-9999
20050115,20050121,-13.797,1.0,-14.441,2.238,1.0,-12.855,1.664,1.0,-12.07,-12.725,2.258,-11.115,1.638,-13.797,1.0,-14.441,2.238,1.0,-12.855,1.664,1.0,150.149,78.518,1.0,77.659,78.518,1.0,-9999,-9999,184.451,184.451,0.0,166.245,1.0,180.987,166.245,1.0,0.869,1.0,1.398,0.869,1.0,98.387,98.387,0.0,0.799,0.0,1.0,1.881,1.849,0.142857,-9999,-9999,13.375540034722222,1.0,125.42136701388888,1.0,72.07724152777779,1.0,20.026845,1.0,-9999,-9999,371.515,0.752976,-0.615,-0.122,1.0,1.0,44.82,1.0,-9999,1.0,8.91358,-9999,-9999,0.571889,3.09548,-9999,-9999,1.3005,-9999,-9999,28.5714,19.4286,25.2857,18.8571,1.09253,1.20633,0.568452,0.556548,0.0368976,0.0283772,0.174687,0.150617,1.10762,1.21337,0.574405,0.577381,0.0369154,0.0283732,0.174691,0.150617,1.03068,1.08165,0.601637,0.583408,0.0272992,0.028,0.744975,0.871879,0.918009,0.977605,1.21206,1.21337,1.34962,0.765328,0.919162,0.92834,1.08276,1.21321,1.215,1.34962,0.714286,0.60119,0.589286,0.589286,0.580357,0.577381,0.53869,0.613095,0.589286,0.58631,0.580357,0.577381,0.577381,0.53869,1.25231,1.448,1.03995,1.38281,0.621393,0.606791,0.0474588,0.0369098,0.287808,0.287887,0.77176,0.759769,1.02842,1.03474,0.496617,0.488722,0.0536478,0.0405982,0.232708,0.236401,1.25785,1.44411,1.03557,1.3797,0.621393,0.636524,0.0474588,0.0368993,0.287808,0.287886,0.799945,0.782305,1.02947,1.02781,0.511278,0.496241,0.05371,0.0406011,0.232722,0.236402,0.79625,0.87637,0.920446,1.0538,1.43457,1.44411,1.44798,0.827128,0.87637,0.893531,1.15981,1.44411,1.44739,1.448,0.676108,0.797502,0.676108,0.636172,0.587087,0.636524,0.636524,0.703378,0.797502,0.676108,0.636172,0.636524,0.636524,0.606791,0.598758,0.660664,0.669539,0.742481,0.782305,1.11354,1.13488,0.542579,0.660664,0.669539,0.773378,1.11354,1.12644,1.20401,0.720301,0.524812,0.539098,0.663158,0.496241,0.428195,0.428195,0.345489,0.524812,0.539098,0.503759,0.428195,0.421053,0.397368,0.759961,0.760002,0.785718,0.00499853,0.752708,0.760002,0.765029,0.778059,0.815745,0.81835,0.833303,0.769106,0.766828,0.772965,0.00581507,0.680357,0.759316,0.76001,0.76949,0.790751,0.810897,0.826177,-0.45341,-0.453369,-0.295934,0.0269285,-0.533874,-0.45341,-0.446978,-0.327503,-0.154097,-0.144303,0.019513,-0.249338,-0.340796,-0.257719,0.0248862,-0.532006,-0.453252,-0.436834,-0.186742,-0.149204,-0.10239,-0.0805034,0.745675,1.15474,0.951442,0.0788447,0.229414,0.281822,0.533648,1.12463,1.43571,1.46546,1.62101,0.620403,0.579063,0.805561,0.074496,0.253388,0.298923,0.435525,0.592046,1.15817,1.43632,1.59832,0.321074,0.380076,0.360528,0.0397934,0.0,0.0,0.117242,0.363143,0.615485,0.647121,0.678098,0.00179821,0.207205,0.267031,0.0389274,0.0,0.0,0.00179821,0.166057,0.380324,0.621422,0.673951,-9999,-9999
20050122,20050128,-14.018,1.0,-14.898,2.774,1.0,-12.786,2.147,1.0,-13.985,-14.921,2.464,-12.676,2.482,-14.018,1.0,-14.898,2.774,1.0,-12.786,2.147,1.0,162.375,84.081,0.952381,86.955,85.156,0.952381,-9999,-9999,184.03,184.03,0.0,165.692,0.952381,180.529,165.677,0.952381,0.965,1.0,1.188,0.965,1.0,97.789,97.789,0.0,1.875,0.0,1.0,1.801,2.097,0.190476,-9999,-9999,25.479090312499995,1.0,115.80742604166669,1.0,59.496493298611114,1.0,24.53754600694445,1.0,-9999,-9999,376.465,0.934524,-0.848,-0.539,1.0,1.0,34.805,1.0,-9999,1.0,6.33547,-9999,-9999,0.333258,-9.32916,-9999,-9999,1.35775,-9999,-9999,28.0,20.0,26.0,18.2857,1.12923,1.19095,0.922619,0.922619,0.0311118,0.0294952,0.116627,0.0831221,1.15616,1.18703,0.922619,0.922619,0.0311118,0.029502,0.116627,0.0831245,1.09262,1.14968,0.921652,0.904464,0.0165432,0.0141019,0.864342,0.964003,1.03652,1.09336,1.18632,1.18881,1.19329,0.977359,1.03807,1.07936,1.18357,1.18881,1.1935,1.28621,0.931548,0.934524,0.934524,0.922619,0.922619,0.925595,0.925595,0.934524,0.934524,0.925595,0.922619,0.925595,0.925595,0.761905,0.998211,1.07437,0.840944,1.09001,1.0,1.0,0.0386915,0.0368716,0.0883008,0.0879068,1.21413,1.25026,1.78865,1.80664,0.814286,0.814286,0.0473873,0.0446138,0.169928,0.0819832,1.031,1.07311,0.818663,1.09093,1.0,1.0,0.0386915,0.0368716,0.0883008,0.0879068,1.23051,1.24294,1.77811,1.80665,0.814286,0.814286,0.0473873,0.0446384,0.169928,0.0819966,0.844933,0.915628,0.91683,0.991716,1.07299,1.07437,1.07643,0.915628,0.91683,0.921283,1.07274,1.07633,1.07643,1.1498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.872449,0.816104,0.916569,1.0363,1.20651,1.24148,1.24294,1.2537,1.01419,1.11614,1.14784,1.23909,1.25026,1.2537,1.35946,0.835714,0.842857,0.842857,0.821429,0.814286,0.814286,0.814286,0.842857,0.842857,0.842857,0.821429,0.814286,0.814286,0.592857,1.49086,1.49194,1.7248,0.021791,1.49194,1.56524,1.59885,1.70464,1.83856,1.88277,1.93325,1.66132,1.62659,1.72612,0.0203989,1.49194,1.56875,1.63666,1.71979,1.80467,1.87079,1.91672,0.303832,0.304909,0.575122,0.0252125,0.304909,0.38168,0.461645,0.6103,0.683271,0.70112,0.839897,0.543609,0.470436,0.633503,0.0288348,0.304909,0.385277,0.469622,0.658489,0.738729,0.820792,0.912293,1.38643,2.36921,1.64874,0.157838,0.224154,0.252308,0.631457,1.82003,2.51776,2.53928,3.03075,0.812229,1.0911,1.36266,0.155123,0.226682,0.281005,0.399213,1.07577,2.36921,2.51776,2.93159,0.492481,0.847567,0.565958,0.0607203,0.0,0.0,0.209453,0.492481,0.92792,0.949492,1.01216,0.00406196,0.409458,0.457397,0.060963,0.0,0.0,0.00406196,0.418239,0.847605,0.930365,1.02207,-9999,-9999
20050129,20050204,-3.812,1.0,-5.672,3.478,1.0,-1.207,4.058,1.0,-6.535,-9.082,3.572,-2.969,4.494,-3.812,1.0,-5.672,3.478,1.0,-1.207,4.058,1.0,177.023,117.531,1.0,113.056,117.531,1.0,-9999,-9999,207.421,207.421,0.0,207.593,1.0,205.981,207.593,1.0,2.714,1.0,2.009,2.714,1.0,98.807,98.807,0.0,0.032,0.036,1.0,0.959,0.982,1.0,0.2422159415277778,1.0,35.938585555555555,1.0,222.62840152777775,1.0,71.36387541666666,1.0,29.958620069444446,1.0,-9999,-9999,378.025,1.0,-0.659,-0.45,1.0,1.0,29.433,1.0,-9999,1.0,3.2516,-9999,-9999,0.338877,12.4803,-9999,-9999,1.89208,-9999,-9999,28.0,20.0,2.0,0.571429,0.605973,0.651653,0.901786,0.907738,0.0902927,0.102385,0.11301,0.121066,0.626152,0.635606,0.910714,0.904762,0.0902927,0.0971282,0.11301,0.116654,0.58911,0.62766,0.91622,0.871801,0.0120393,0.0135806,0.450286,0.515172,0.529444,0.596633,0.638395,0.651091,0.6572,0.512533,0.527642,0.549522,0.630508,0.651653,0.65686,0.818291,1.0,0.949405,0.931548,0.96131,0.904762,0.901786,0.907738,0.949405,0.931548,0.877976,0.901786,0.907738,0.907738,0.613095,0.483089,0.47889,0.266583,0.333319,0.867347,0.867347,0.107261,0.116824,0.121316,0.126569,0.725142,0.836666,0.658674,0.715823,0.95,0.964286,0.111236,0.123926,0.145977,0.155181,0.519699,0.461178,0.229276,0.327169,0.867347,0.867347,0.107261,0.110552,0.121316,0.120804,0.720556,0.824349,0.657698,0.71372,0.971429,0.957143,0.111236,0.123069,0.145977,0.154497,0.326024,0.39437,0.419479,0.47889,0.485581,0.507731,0.516882,0.38946,0.419479,0.437265,0.48218,0.485302,0.516882,0.773001,1.0,0.913265,0.887755,0.867347,0.867347,0.867347,0.867347,0.933673,0.887755,0.852041,0.867347,0.867347,0.867347,0.443878,0.589997,0.635799,0.641684,0.674532,0.797683,0.824857,0.836666,0.638695,0.647436,0.658063,0.743858,0.824349,0.834235,0.838483,1.0,1.0,1.0,1.0,0.957143,0.957143,0.964286,1.0,1.0,0.985714,0.95,0.957143,0.928571,0.964286,0.41734,0.417338,0.654381,0.118982,0.35324,0.354825,0.405751,0.41734,0.477524,0.48261,2.00028,0.455936,0.490236,0.484802,0.0408501,0.352208,0.390198,0.406677,0.431346,0.481757,0.542166,0.589342,-0.218266,-0.218267,0.0267213,0.109619,-0.308186,-0.249708,-0.235264,-0.183923,-0.107022,-0.0666542,1.19413,-0.142485,-0.135916,-0.104308,0.036197,-0.286243,-0.235151,-0.218266,-0.137643,-0.0673185,-0.0141537,0.0058501,0.479448,0.62026,0.630676,0.0424249,0.318906,0.350354,0.395038,0.651271,0.730888,0.750167,1.13182,0.410629,0.388119,0.5395,0.0551504,0.30145,0.330154,0.343714,0.410629,0.672316,0.697331,0.750167,0.101882,0.0585518,0.0487223,0.00736269,0.0,0.00314407,0.0112677,0.0535458,0.057676,0.0585518,0.101882,0.0381736,0.0347155,0.0432066,0.0129788,0.0,0.00124647,0.00194152,0.0330684,0.0547864,0.0585518,0.0760747,-9999,-9999
