TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200501,-7.862,1.0,-8.372,2.746,1.0,-7.136,1.882,1.0,-7.483,-8.182,2.565,-6.484,2.044,-7.862,1.0,-8.372,2.746,1.0,-7.136,1.882,1.0,149.202,66.727,0.981855,68.348,68.775,0.981855,-9999,-9999,221.537,221.537,0.0,202.88,0.981855,221.341,202.775,0.981855,1.301,1.0,1.421,1.301,1.0,98.233,98.233,0.0,2.287,1.311,1.0,1.645,1.685,0.363575,-9999,-9999,18.237072869623656,1.0,114.63523045026882,1.0,56.869298279569904,1.0,19.44194872983871,1.0,-9999,-9999,373.715,0.87164,-0.469,-0.065,1.0,1.0,42.186,1.0,-9999,1.0,7.72576,-9999,-9999,0.260625,-7.01373,-9999,-9999,0.624914,-9999,-9999,28.5806,19.4194,24.6774,16.9677,0.850133,0.904567,0.777554,0.773522,0.0173699,0.0139031,0.0887133,0.0716291,0.861666,0.907164,0.77957,0.778226,0.0173721,0.0139034,0.0887137,0.0716292,0.819714,0.854606,0.782308,0.761492,0.013585,0.0111835,0.647325,0.734084,0.766308,0.812872,0.906696,0.908076,0.944384,0.733114,0.773816,0.793545,0.860702,0.907715,0.91435,0.952189,0.859543,0.796371,0.787634,0.752016,0.766129,0.778226,0.752016,0.793011,0.65793,0.784274,0.780914,0.766129,0.752688,0.751344,0.863555,0.943153,0.566967,0.712684,0.831758,0.827348,0.0217308,0.0175357,0.106835,0.0976763,0.752433,0.765694,0.855953,0.873155,0.698557,0.695076,0.0262471,0.0207561,0.0807966,0.0832136,0.875666,0.939198,0.557732,0.712237,0.831758,0.834062,0.0217308,0.0175345,0.106835,0.097676,0.762401,0.778007,0.853214,0.871192,0.70348,0.696774,0.0262551,0.0207594,0.0807992,0.0832144,0.615889,0.73395,0.751998,0.784834,0.939198,0.943153,0.948957,0.729394,0.751998,0.777001,0.851788,0.943153,0.944176,0.951743,0.914627,0.857699,0.845781,0.837399,0.834062,0.827348,0.827348,0.844271,0.845781,0.839703,0.835095,0.827348,0.822898,0.820634,0.611917,0.673047,0.691051,0.731447,0.778007,0.825876,0.863083,0.671114,0.701802,0.722749,0.770862,0.825876,0.862969,0.873301,0.785908,0.717827,0.711205,0.708149,0.696774,0.613837,0.647538,0.717827,0.706197,0.488879,0.676401,0.613837,0.647538,0.61545,0.872587,0.872822,0.931894,0.0108144,0.872587,0.888248,0.897224,0.90893,0.964235,0.970616,0.978904,0.890765,0.906947,0.906013,0.0062336,0.824928,0.879469,0.888447,0.899978,0.931439,0.946861,0.968629,-0.0345775,-0.0343422,0.0772876,0.0149644,-0.0343422,-0.00796699,0.0159735,0.0498851,0.120674,0.133989,0.172335,0.0771913,0.0452815,0.0862994,0.0109881,-0.0343422,-0.00722969,0.0270057,0.11576,0.13363,0.161783,0.186621,0.707359,1.02945,0.930088,0.069758,0.313017,0.351139,0.548906,1.00834,1.27577,1.32647,1.6659,0.363618,0.577284,0.765212,0.0683825,0.313017,0.350834,0.410261,0.573877,1.04164,1.27577,1.51043,0.286348,0.286348,0.258402,0.0301041,0.00593003,0.013043,0.0804273,0.273252,0.364732,0.405819,0.601808,0.139537,0.145965,0.187962,0.0275037,0.0,0.00849336,0.014353,0.139537,0.289362,0.365073,0.513481,-9999,-9999
200502,-3.937,1.0,-5.279,2.262,1.0,-2.216,2.611,1.0,-3.937,-5.628,2.411,-1.785,2.861,-3.937,1.0,-5.279,2.262,1.0,-2.216,2.611,1.0,211.999,115.873,0.993304,115.154,115.301,0.993304,-9999,-9999,234.272,234.272,0.0,214.618,0.993304,235.197,214.764,0.993304,1.961,1.0,1.959,1.961,1.0,97.916,97.916,0.0,2.751,0.762,1.0,1.484,1.491,0.69494,0.36837123903986735,0.6941964285714286,46.26922187499999,1.0,207.7879048735119,1.0,77.2757149702381,1.0,38.42685664434524,1.0,-9999,-9999,378.743,0.97619,-0.504,-0.336,1.0,1.0,28.276,1.0,-9999,1.0,6.65899,-9999,-9999,0.218863,22.4171,-9999,-9999,0.977465,-9999,-9999,26.6071,21.3929,23.1071,18.6071,0.597819,0.592709,0.91369,0.906994,0.0116339,0.0121033,0.0467715,0.0224075,0.593085,0.589259,0.914435,0.90625,0.0116488,0.012007,0.0467752,0.0223556,0.597617,0.594579,0.917299,0.897173,0.00683022,0.00359675,0.54403,0.562437,0.587348,0.591954,0.599229,0.65304,0.673297,0.560081,0.56676,0.588966,0.592083,0.597819,0.604475,0.633817,0.965774,0.914435,0.953125,0.90253,0.915923,0.962054,0.956101,0.893601,0.90253,0.889137,0.912946,0.91369,0.864583,0.851935,0.481066,0.468978,0.101811,0.109457,0.94334,0.945938,0.0151928,0.0157581,0.074554,0.0284973,0.690271,0.69452,0.524176,0.536475,0.880682,0.860722,0.0166045,0.0173411,0.0272652,0.0281224,0.482377,0.460378,0.0972362,0.11336,0.94334,0.94334,0.0152301,0.0156304,0.0745616,0.0284269,0.677793,0.69795,0.501932,0.543198,0.88263,0.862183,0.0166007,0.0172062,0.0272629,0.0280395,0.42267,0.443227,0.44795,0.468978,0.484967,0.589206,0.629811,0.440839,0.443736,0.446993,0.465407,0.481066,0.491224,0.531485,0.989011,0.93226,0.946134,0.945938,0.973312,0.983516,0.973312,0.898319,0.937892,0.937892,0.945938,0.94334,0.911107,0.890306,0.649096,0.662049,0.663914,0.676533,0.698285,0.7053,0.715397,0.659009,0.665106,0.671388,0.694936,0.702802,0.709385,0.717387,0.938312,0.904221,0.910714,0.936688,0.850982,0.819086,0.809756,0.780295,0.902597,0.762276,0.847573,0.88539,0.817301,0.818684,0.596426,0.596656,0.695606,0.029507,0.596656,0.611929,0.625574,0.63796,0.650451,0.690296,1.0013,0.639504,0.646605,0.661772,0.014205,0.571162,0.607343,0.624556,0.639773,0.680126,0.744917,0.775953,0.007167,0.00739749,0.101027,0.0282868,0.00623438,0.0157982,0.035229,0.0517829,0.0660923,0.0814154,0.406855,0.0622615,0.0535204,0.0641549,0.0104519,0.00623438,0.0131372,0.0307269,0.0583555,0.0767541,0.0955782,0.102948,0.886452,0.943327,0.878817,0.0248103,0.607627,0.764573,0.787223,0.880898,0.917002,0.943327,1.17809,0.773729,0.779258,0.814457,0.0253859,0.604171,0.643887,0.685349,0.801501,0.885786,0.911309,0.930982,0.0946611,0.0946611,0.0710409,0.00577169,0.000624201,0.0172318,0.0502174,0.0788838,0.0929236,0.0946159,0.0979408,0.0726481,0.0732551,0.0641907,0.00668356,0.0,0.0172832,0.0198064,0.0690551,0.0919423,0.0935421,0.0999855,-9999,-9999
200503,-1.624,1.0,-3.092,2.01,1.0,-0.253,2.497,1.0,-1.481,-3.364,2.061,0.302,3.067,-1.624,1.0,-3.092,2.01,1.0,-0.253,2.497,1.0,300.779,169.953,0.991263,165.145,170.854,0.991263,-9999,-9999,238.927,238.927,0.0,222.06,0.991263,240.263,222.308,0.991263,2.621,1.0,2.467,2.621,1.0,96.952,96.952,0.0,3.237,1.295,1.0,1.805,1.847,0.756048,0.48480666195054384,0.7553763440860214,82.04702852822581,1.0,310.9059413172042,1.0,115.66110038978496,1.0,62.869051142473126,1.0,-9999,-9999,378.421,0.983199,-0.198,0.05,1.0,1.0,27.741,1.0,-9999,1.0,8.6627,-9999,-9999,0.206981,45.2063,-9999,-9999,0.974841,-9999,-9999,23.5484,24.4516,23.5484,24.0968,0.76951,0.756517,0.964382,0.947581,0.00972931,0.00982802,0.0313244,0.0235318,0.771492,0.76391,0.965054,0.948925,0.00962916,0.00977328,0.0312934,0.023509,0.757931,0.774563,0.953343,0.935215,0.00604578,0.00495704,0.669669,0.716527,0.752466,0.766225,0.771657,0.776077,0.796244,0.735525,0.753044,0.761537,0.769506,0.777656,0.795807,0.8423,0.977151,0.975134,0.944892,0.959005,0.952285,0.968414,0.911962,0.877016,0.944892,0.931452,0.964382,0.968414,0.911962,0.903226,0.608225,0.575113,0.144555,0.139506,0.986209,0.971131,0.0133322,0.0134725,0.0378772,0.0407686,0.884625,0.892128,0.729629,0.745946,0.94201,0.923192,0.0131872,0.0133162,0.0353039,0.0204093,0.605424,0.583255,0.15288,0.142025,0.986209,0.972534,0.0132291,0.0133788,0.037841,0.0407377,0.890111,0.898797,0.720119,0.752385,0.943412,0.924693,0.0130185,0.01326,0.0352412,0.0203727,0.495365,0.547527,0.575605,0.595293,0.612447,0.618433,0.653758,0.571638,0.5756,0.588519,0.608225,0.617805,0.652556,0.685301,1.0,1.0,0.971131,0.987377,0.991585,0.991585,0.939676,0.971131,0.95097,0.949626,0.986209,0.987377,0.938273,0.933938,0.798926,0.829614,0.860184,0.883418,0.891534,0.895111,0.9175,0.765927,0.875518,0.879268,0.888863,0.897835,0.906452,0.9772,0.953904,0.949926,0.948635,0.943466,0.923349,0.906887,0.883637,0.790181,0.944657,0.944707,0.938085,0.904406,0.890097,0.833769,0.66161,0.660752,0.702724,0.0122279,0.654212,0.658338,0.661775,0.673571,0.702532,0.765729,0.848689,0.698071,0.665344,0.676117,0.0108281,0.593368,0.62815,0.657629,0.670958,0.679979,0.701539,0.764546,-0.102081,-0.103159,-0.071839,0.0106505,-0.109126,-0.103879,-0.0986297,-0.0916947,-0.0782227,-0.0709299,0.0315862,-0.095519,-0.106148,-0.0818136,0.0080713,-0.107653,-0.103879,-0.0977805,-0.0912179,-0.0795031,-0.0773473,-0.0714538,0.808343,0.750281,0.766273,0.00945431,0.639666,0.695504,0.739756,0.756408,0.808343,0.823563,0.837418,0.764508,0.781243,0.751364,0.00960458,0.624066,0.686508,0.719456,0.753064,0.775185,0.807197,0.837418,0.00470969,0.0150743,0.0235505,0.00232932,0.00446185,0.0092437,0.0107322,0.0203746,0.0374395,0.0431193,0.0458027,0.0436365,0.0424368,0.0198722,0.00239447,0.00387985,0.00446494,0.00531961,0.0137936,0.0325771,0.0413911,0.0442543,-9999,-9999
200504,7.196,1.0,5.063,2.235,1.0,8.791,2.944,1.0,6.87,4.804,2.408,8.416,3.069,7.196,1.0,5.063,2.235,1.0,8.791,2.944,1.0,390.977,202.682,1.0,196.847,202.682,1.0,-9999,-9999,286.899,286.899,0.0,279.929,1.0,292.461,279.929,1.0,4.289,1.0,3.815,4.289,1.0,97.55,97.55,0.0,5.036,8.077,1.0,1.537,1.575,0.990972,0.4222267177247489,0.9993055555555554,119.13748261111111,1.0,383.35492507638895,1.0,138.7970094791667,1.0,38.72368223611112,1.0,-9999,-9999,385.999,1.0,2.618,2.516,1.0,1.0,72.136,0.996528,-9999,1.0,15.1689,-9999,-9999,0.322636,54.9905,-9999,-9999,1.18301,-9999,-9999,20.4333,27.5667,20.3,27.5667,1.30175,1.31697,0.982639,0.968056,0.0168203,0.0169313,0.120761,0.0894144,1.33563,1.3344,0.982639,0.971528,0.0179495,0.0169974,0.120923,0.089427,1.2297,1.26672,0.973264,0.956528,0.0183891,0.0123459,0.994661,1.08327,1.13882,1.30139,1.31673,1.32244,1.3363,1.10028,1.14794,1.21445,1.30867,1.31866,1.32354,1.33495,0.995139,0.99375,0.990972,0.984722,0.980556,0.982639,0.982639,0.8875,0.990972,0.989583,0.967361,0.971528,0.982639,0.969444,1.87827,1.88528,0.507688,0.479217,0.994737,0.991404,0.0260214,0.0259307,0.25001,0.173918,0.807199,0.830671,0.763522,0.73918,0.974117,0.950783,0.02062,0.0209437,0.045825,0.0305033,1.95629,1.92314,0.555008,0.514902,0.994737,0.989649,0.0287474,0.026037,0.250308,0.173933,0.809671,0.830598,0.770371,0.744276,0.974117,0.958105,0.0213055,0.021027,0.0461375,0.0305606,1.2898,1.41719,1.56083,1.86578,1.90172,1.9145,1.95054,1.41719,1.57652,1.63439,1.88767,1.90528,1.92047,1.93855,0.998413,0.865915,1.0,0.988229,0.992982,0.992982,0.994737,0.865915,1.0,0.889628,0.996491,0.996491,0.994737,0.994737,0.720008,0.743605,0.758272,0.800356,0.823651,0.825452,0.839178,0.758235,0.792672,0.800356,0.818113,0.828535,0.837026,0.847843,0.992933,0.990549,0.985611,0.974117,0.960659,0.931707,0.922512,0.985611,0.974117,0.974117,0.956955,0.95819,0.942566,0.906294,2.46047,2.45746,2.22016,0.0341384,1.77394,1.96209,2.06981,2.28479,2.41233,2.42204,2.44958,2.20682,2.45097,2.13314,0.0471002,1.58118,1.74434,1.86247,2.25236,2.39361,2.4269,2.44355,1.12551,1.12306,0.953447,0.0225659,0.673668,0.798176,0.84958,0.966977,1.0888,1.10124,1.11937,1.07028,1.11533,0.903438,0.029314,0.586518,0.660101,0.711253,0.948603,1.07028,1.10095,1.11937,1.47364,1.34469,1.35107,0.0284801,1.06123,1.10992,1.21839,1.35687,1.46741,1.55877,1.66974,1.34488,1.47515,1.31288,0.0217334,1.06385,1.13118,1.22177,1.33175,1.41569,1.46625,1.48964,0.417705,0.435452,0.478597,0.0126113,0.371338,0.393321,0.410282,0.483367,0.533535,0.556533,0.616745,0.505847,0.549174,0.462687,0.00991967,0.3696,0.39399,0.405915,0.464228,0.502161,0.534206,0.561033,-9999,-9999
200505,9.591,1.0,7.68,1.843,1.0,10.747,2.645,1.0,8.952,7.079,1.795,10.085,2.409,9.591,1.0,7.68,1.843,1.0,10.747,2.645,1.0,457.146,172.546,1.0,184.802,172.546,1.0,-9999,-9999,316.487,316.487,0.0,317.514,1.0,324.656,317.514,1.0,3.759,1.0,3.053,3.759,1.0,97.693,97.693,0.0,5.132,4.654,1.0,1.313,1.284,0.889785,0.3534255392376077,0.8776881720430108,106.61013498655912,1.0,335.48971275537633,1.0,184.1816066935484,1.0,19.446079522849463,1.0,29.135448003472224,0.7741935483870968,393.893,0.995968,8.513,8.186,1.0,1.0,62.726,0.896505,-9999,1.0,21.3545,-9999,-9999,0.376429,53.1223,-9999,-9999,1.18796,-9999,-9999,17.9032,30.0968,17.9032,27.0968,1.60895,1.77166,0.905914,0.885081,0.051587,0.0455706,0.360625,0.195054,1.52565,1.82953,0.911962,0.880376,0.0489985,0.0522365,0.360264,0.196718,1.5195,1.67921,0.918128,0.893599,0.0464437,0.0351813,0.964524,1.10384,1.34082,1.52653,1.76253,1.81767,1.85978,1.26439,1.43568,1.52809,1.74405,1.79058,1.81499,1.88528,0.978495,0.971102,0.954301,0.911962,0.88172,0.87836,0.902554,0.955645,0.941532,0.916667,0.885753,0.837366,0.891801,0.819892,4.27988,4.15949,0.850461,0.574431,0.904835,0.901484,0.0895591,0.0770135,0.48605,0.170939,0.00723838,0.307867,2.94522,2.49308,0.906583,0.876057,0.0575691,0.0522221,0.286391,0.288229,4.25327,4.38661,0.824652,0.679877,0.90863,0.914123,0.0872167,0.0927251,0.485624,0.17857,-0.103521,0.270289,3.00067,2.73764,0.91383,0.861489,0.0531801,0.0568152,0.285541,0.289096,2.98939,3.35299,3.85619,4.11019,4.265,4.30845,4.3615,3.70726,3.99952,4.05087,4.14182,4.26338,4.30474,4.35264,0.998302,0.984331,0.948478,0.899786,0.90863,0.904835,0.904835,0.950376,0.942785,0.931889,0.913069,0.90863,0.904835,0.904835,-0.232105,-0.20979,-0.172021,-0.105995,0.301774,0.3513,0.407679,-0.183452,-0.139441,-0.103012,0.186672,0.355427,0.427476,0.554433,0.967218,0.967218,0.957531,0.91383,0.874945,0.883198,0.870854,0.959578,0.94386,0.91383,0.862564,0.882157,0.835496,0.759258,4.784,4.92345,4.67591,0.0713984,3.71716,4.29099,4.47537,4.65259,5.13123,5.18666,5.22135,4.4847,5.1527,4.42676,0.116165,2.9441,3.27097,4.12998,4.60784,4.92345,5.18754,5.21864,3.00857,3.09392,2.99671,0.0717226,2.05829,2.48344,2.79568,2.88172,3.46437,3.50883,3.67156,3.66286,3.62705,2.90726,0.0829217,1.97758,2.13248,2.48344,2.88684,3.21407,3.51524,3.66286,4.21691,3.37794,3.94097,0.106061,2.0088,3.42766,3.65321,4.03421,4.24338,4.50016,4.84729,2.91718,4.08926,3.67365,0.101345,2.76862,2.94095,3.07237,3.69089,4.09288,4.34691,4.55619,2.59363,2.61419,2.74784,0.0832232,1.1052,2.3979,2.49014,2.81006,3.12699,3.19023,3.3325,3.17667,3.16499,2.694,0.0638704,2.14641,2.3838,2.41788,2.70118,2.98706,3.10864,3.27172,-9999,-9999
