TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20070101,20070107,3.355,1.0,2.994,1.635,1.0,3.917,1.368,1.0,3.171,3.044,1.43,3.364,0.851,3.355,1.0,2.994,1.635,1.0,3.917,1.368,1.0,123.044,51.24,1.0,53.568,51.24,1.0,-9999,-9999,278.996,278.996,0.0,270.045,1.0,278.996,270.045,1.0,2.029,1.0,1.769,2.029,1.0,98.049,98.117,1.0,0.563,0.529,1.0,4.767,4.895,0.866071,0.6950219282407408,0.8437500000000001,-16.34850094340278,1.0,94.03108993055555,1.0,392.006,1.0,2.485,1.0,21.66,1.0,-9999,1.0,1.86735,-9999,-9999,0.410158,-7.91876,-9999,-9999,1.00837,-9999,-9999,29.2857,18.7143,29.2857,18.7143,0.716394,0.716759,1.0,1.0,0.0351107,0.0351761,0.0364068,0.0366272,0.716394,0.716746,1.0,1.0,0.0350862,0.0352775,0.0363832,0.0367246,0.709095,0.707941,1.0,1.0,0.00152797,0.00153745,0.688166,0.696798,0.709561,0.711618,0.713693,0.716053,0.716759,0.688166,0.694612,0.696953,0.711504,0.712858,0.715027,0.717094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.694372,0.693936,0.408917,0.408853,1.0,1.0,0.0404307,0.0405297,0.0416513,0.0419493,0.681689,0.683326,0.731449,0.731123,1.0,1.0,0.0593966,0.0594676,0.0599724,0.060071,0.694372,0.693911,0.408917,0.408844,1.0,1.0,0.0403967,0.0407399,0.0416183,0.0421525,0.681689,0.68333,0.731449,0.731121,1.0,1.0,0.0593646,0.0594827,0.0599408,0.060086,0.665126,0.673475,0.683082,0.685957,0.688887,0.693494,0.694372,0.668119,0.672295,0.673687,0.685957,0.688887,0.693936,0.695509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.653504,0.666246,0.673421,0.682643,0.68271,0.682827,0.68333,0.653472,0.665758,0.666715,0.682259,0.682674,0.682745,0.683394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.692867,0.69445,0.684507,0.00248171,0.652737,0.661458,0.675503,0.692239,0.694188,0.69572,0.70285,0.692226,0.695717,0.687107,0.00286174,0.650825,0.662114,0.680646,0.692429,0.69445,0.69572,0.702832,-0.0219214,-0.0222963,-0.0234346,0.00120559,-0.0395237,-0.0346841,-0.0288805,-0.0206895,-0.018947,-0.0187866,-0.0162212,-0.0192774,-0.0206767,-0.021988,0.00151337,-0.0382355,-0.0330799,-0.0283301,-0.0206739,-0.0187866,-0.017161,-0.0132216,0.91694,0.866017,0.894104,0.00511737,0.820342,0.86638,0.887069,0.910097,0.914432,0.914655,0.916883,0.914788,0.916889,0.899996,0.00410209,0.826732,0.885043,0.890171,0.91235,0.914655,0.915037,0.91694,0.0732959,0.0556381,0.0653439,0.00216765,0.0281697,0.0569746,0.0636152,0.0715589,0.0727841,0.0728927,0.0743705,0.0728927,0.0732928,0.0678125,0.00160607,0.0417998,0.0636152,0.0653571,0.0724026,0.0727841,0.0728927,0.0732959,-9999,-9999
20070108,20070114,-3.995,1.0,-4.155,2.12,1.0,-3.751,1.185,1.0,-3.173,-3.239,1.841,-3.073,1.01,-3.995,1.0,-4.155,2.12,1.0,-3.751,1.185,1.0,129.835,42.896,1.0,47.816,42.896,1.0,-9999,-9999,267.583,267.583,0.0,239.57,1.0,267.583,239.57,1.0,1.171,1.0,1.322,1.171,1.0,98.752,98.837,1.0,0.963,0.0,1.0,4.081,3.975,1.0,0.6103939965277777,1.0,1.3897857986111106,1.0,85.37796354166666,1.0,390.207,1.0,1.158,1.0,19.866,1.0,-9999,1.0,2.11969,-9999,-9999,0.313806,2.42835,-9999,-9999,1.10991,-9999,-9999,29.0,19.0,29.0,19.0,0.522384,0.52162,1.0,1.0,0.0328791,0.0329712,0.0340135,0.0342468,0.522384,0.521618,1.0,1.0,0.0328499,0.0329942,0.0339852,0.0342689,0.523164,0.525025,0.997842,0.996801,0.00155263,0.00174221,0.511455,0.513135,0.516216,0.521575,0.529356,0.530557,0.545315,0.511455,0.51307,0.516216,0.522384,0.530557,0.531589,0.548396,1.0,1.0,0.994048,1.0,1.0,1.0,0.994048,1.0,0.994048,0.994048,1.0,1.0,1.0,0.994048,0.512925,0.51262,0.445584,0.445461,1.0,1.0,0.0403764,0.0405821,0.0421397,0.0422287,0.488845,0.487451,0.473462,0.448226,1.0,1.0,0.051079,0.0510509,0.053675,0.0553543,0.512925,0.512617,0.445584,0.44546,1.0,1.0,0.0403428,0.0406074,0.0421075,0.0422529,0.488845,0.487451,0.473462,0.448226,1.0,1.0,0.0510291,0.0510921,0.0536276,0.0553923,0.490022,0.497483,0.502918,0.514225,0.520755,0.521608,0.52189,0.48219,0.497458,0.500839,0.513043,0.520646,0.520812,0.521608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.449604,0.465021,0.487451,0.488845,0.496792,0.498002,0.546454,0.463836,0.487451,0.488033,0.493867,0.498002,0.530248,0.557704,1.0,1.0,1.0,1.0,1.0,1.0,0.984962,1.0,1.0,0.984962,1.0,1.0,0.984962,0.984962,0.539319,0.550204,0.546597,0.00226095,0.530125,0.532741,0.538615,0.542266,0.549237,0.554146,0.574227,0.536754,0.541686,0.543418,0.00195025,0.53011,0.53259,0.535494,0.540423,0.546797,0.549176,0.573558,0.00968282,0.028586,0.0215722,0.00189685,0.00115961,0.00772992,0.0103199,0.0202309,0.0293714,0.0335124,0.0383136,0.00619628,0.0193024,0.0202537,0.00175692,0.00137126,0.00772992,0.0135869,0.0198706,0.028586,0.0320663,0.0371448,0.525989,0.515029,0.537276,0.00769177,0.457436,0.515392,0.519412,0.524206,0.540036,0.563837,0.644645,0.531858,0.525535,0.529992,0.00607144,0.457436,0.515392,0.519205,0.524091,0.534292,0.538575,0.621505,0.0103008,0.00548558,0.0179049,0.00248513,0.00732941,0.00918671,0.00963767,0.0102789,0.0165014,0.0258222,0.0547098,0.0102397,0.0102836,0.0137909,0.00191379,0.00117219,0.00855871,0.00963018,0.0102789,0.0139036,0.0143868,0.0517006,-9999,-9999
20070115,20070121,-7.444,1.0,-7.847,1.687,1.0,-6.827,1.331,1.0,-6.39,-6.684,1.39,-5.941,1.01,-7.444,1.0,-7.847,1.687,1.0,-6.827,1.331,1.0,139.415,58.786,1.0,50.825,58.786,1.0,-9999,-9999,245.432,245.432,0.0,212.088,1.0,245.432,212.088,1.0,0.88,1.0,0.92,0.88,1.0,99.2,99.306,1.0,1.903,0.0,1.0,4.469,4.069,1.0,0.5945103993055555,1.0,11.32362423611111,1.0,126.44420277777778,1.0,390.634,1.0,0.184,1.0,18.468,1.0,-9999,1.0,0.972486,-9999,-9999,0.249952,9.62248,-9999,-9999,0.961566,-9999,-9999,29.0,19.0,29.0,19.0,0.495967,0.486115,0.991071,0.988095,0.0313951,0.0307676,0.0344925,0.0351454,0.492839,0.486115,0.991071,0.988095,0.0312739,0.0307249,0.0343823,0.0351079,0.495755,0.492931,0.98497,0.982068,0.0020585,0.00212093,0.47099,0.479493,0.486115,0.495967,0.507617,0.508064,0.510183,0.47099,0.473985,0.483616,0.492839,0.5055,0.507958,0.508064,0.982143,0.982143,0.988095,0.991071,0.988095,0.988095,0.988095,0.982143,0.967262,0.982143,0.991071,0.997024,0.988095,0.988095,0.444987,0.455836,0.385294,0.379089,1.0,1.0,0.0384105,0.0385235,0.0393902,0.0394162,0.52823,0.487686,0.624402,0.579768,0.977444,0.969925,0.0490364,0.046402,0.0634173,0.0616557,0.440571,0.455836,0.383716,0.379089,1.0,1.0,0.0381903,0.0384928,0.0391755,0.0393862,0.527353,0.487686,0.624616,0.579768,0.977444,0.969925,0.0489781,0.0462932,0.0633723,0.0615739,0.437656,0.440084,0.441572,0.442626,0.451647,0.457546,0.46195,0.40753,0.439552,0.440843,0.44262,0.451566,0.456235,0.46195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.970443,1.0,1.0,1.0,1.0,1.0,1.0,0.473714,0.480611,0.483587,0.529347,0.560195,0.561039,0.561379,0.473714,0.479731,0.482885,0.529185,0.55638,0.560929,0.561293,0.954887,0.954887,0.954887,0.992481,0.969925,0.969925,0.969925,0.954887,0.947368,0.954887,0.954887,0.992481,0.969925,0.969925,0.392367,0.405005,0.395339,0.00130409,0.385649,0.388496,0.391263,0.392846,0.397943,0.398813,0.411172,0.392512,0.392555,0.394183,0.00102877,0.385649,0.388082,0.391185,0.392869,0.395166,0.398375,0.402709,-0.112582,-0.08111,-0.0975922,0.00284506,-0.122015,-0.116131,-0.115033,-0.100144,-0.0861839,-0.0813435,-0.0751004,-0.115448,-0.100284,-0.101572,0.00246589,-0.122617,-0.11632,-0.115448,-0.104166,-0.0889595,-0.0813461,-0.077713,0.64052,0.592391,0.57075,0.00578146,0.529236,0.536871,0.545301,0.558168,0.590923,0.605426,0.64052,0.541482,0.681507,0.563601,0.00441453,0.522763,0.535042,0.542456,0.558066,0.580301,0.592911,0.610724,0.0450978,0.0304227,0.0148398,0.00272051,0.0,0.0,0.0,0.00719396,0.0261851,0.0337407,0.0460863,0.0,0.052638,0.00918754,0.00207704,0.0,0.0,0.0,0.00280178,0.0109865,0.0304227,0.0337773,-9999,-9999
20070122,20070128,-8.403,1.0,-8.433,1.861,1.0,-8.363,1.269,1.0,-6.875,-6.997,1.578,-6.688,0.9,-8.403,1.0,-8.433,1.861,1.0,-8.363,1.269,1.0,151.656,44.701,0.967262,59.465,48.229,0.967262,-9999,-9999,251.215,251.215,0.0,211.506,0.967262,251.215,212.773,0.967262,0.572,1.0,0.79,0.572,1.0,98.149,98.263,1.0,1.138,0.0,1.0,3.542,3.453,0.717262,0.4045260916666667,0.7638888888888888,23.007537166666665,1.0,80.78406840277778,1.0,393.624,1.0,0.124,1.0,18.18,0.973214,-9999,1.0,1.63866,-9999,-9999,0.228147,6.10534,-9999,-9999,0.90553,-9999,-9999,28.7143,19.2857,28.7143,19.1429,0.43915,0.428369,0.988095,0.988095,0.0305135,0.0303415,0.0555554,0.0603372,0.43915,0.428593,0.988095,0.988095,0.03047,0.0302616,0.0555315,0.060297,0.440121,0.429387,0.984152,0.978869,0.00578012,0.00618797,0.369741,0.382742,0.428249,0.43915,0.475189,0.475593,0.481961,0.368149,0.37115,0.384186,0.429511,0.46362,0.475456,0.475969,0.949405,0.96131,0.988095,0.988095,1.0,0.997024,1.0,0.979167,0.949405,0.952381,0.988095,0.997024,1.0,0.997024,0.385717,0.391871,0.204608,0.204304,1.0,1.0,0.0372575,0.037292,0.054856,0.0575656,0.479694,0.444574,0.510509,0.463859,0.970301,0.970301,0.0477549,0.0470533,0.0750733,0.0712186,0.385717,0.392191,0.204608,0.203734,1.0,1.0,0.0372021,0.0372013,0.0548184,0.0575069,0.479694,0.444625,0.510509,0.46384,0.970301,0.970301,0.0476909,0.046916,0.0750326,0.0711279,0.318954,0.32863,0.385717,0.398541,0.407742,0.409154,0.411682,0.302675,0.320559,0.330962,0.397472,0.403346,0.408265,0.411682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.410197,0.424654,0.43709,0.476705,0.529626,0.540507,0.549912,0.410197,0.422824,0.43096,0.444574,0.50511,0.529745,0.540507,0.917669,0.955263,0.955263,0.992481,0.992481,1.0,1.0,0.917669,0.955263,0.902632,0.970301,0.992481,0.992481,1.0,0.360536,0.354914,0.34603,0.00240829,0.317908,0.320875,0.335862,0.34964,0.356341,0.360885,0.367321,0.362669,0.343876,0.349532,0.00238539,0.319645,0.330318,0.342936,0.350686,0.360536,0.362669,0.371593,-0.0984624,-0.0736792,-0.0833561,0.00443658,-0.120096,-0.112809,-0.107463,-0.086528,-0.0635888,-0.0529171,-0.0352874,-0.112924,-0.0952745,-0.0905883,0.00376565,-0.120495,-0.118085,-0.112578,-0.0950375,-0.0786894,-0.0624636,-0.0520138,0.797343,0.746793,0.583904,0.0201577,0.447133,0.460112,0.482804,0.509563,0.68174,0.753689,0.797343,0.591983,0.648641,0.576991,0.0187831,0.456125,0.46744,0.486761,0.511698,0.689011,0.74494,0.748092,0.172379,0.152658,0.0721521,0.00933667,0.00586072,0.0128055,0.0173731,0.0427627,0.12037,0.15152,0.172379,0.104703,0.108368,0.065517,0.00926265,0.00313978,0.0115619,0.0162573,0.041063,0.124079,0.133813,0.152991,-9999,-9999
20070129,20070204,-10.978,0.952381,-11.267,0.853,1.0,-10.574,0.79,0.885714,-9.751,-9.949,1.025,-9.475,0.734,-10.833,0.952381,-11.267,0.853,1.0,-10.225,0.966,0.885714,166.365,52.249,0.928571,68.783,54.978,0.928571,-9999,-9999,232.665,232.665,0.0,200.261,0.925595,232.665,203.258,0.925595,0.673,0.952381,0.797,0.7,0.952381,97.865,97.956,1.0,1.841,0.149,0.916667,4.381,3.977,1.0,0.4963019166666666,1.0,13.590717191666666,0.8333333333333334,88.20626583333332,0.8333333333333334,390.419,1.0,0.059,1.0,18.129,0.553571,-9999,1.0,2.29288,-9999,-9999,0.25978,8.29891,-9999,-9999,1.00746,-9999,-9999,28.0,20.0,28.0,20.0,0.486379,0.486743,0.958333,0.958333,0.0280841,0.0282691,0.0307213,0.0323647,0.486379,0.48656,0.958333,0.958333,0.0280682,0.0282373,0.0307068,0.0323369,0.483,0.48868,0.958333,0.952604,0.00258273,0.00272199,0.457326,0.466722,0.469857,0.485866,0.487168,0.491628,0.521031,0.466822,0.470304,0.476729,0.48619,0.491404,0.501821,0.527388,0.982143,0.979167,0.979167,0.9375,0.96131,0.9375,0.928571,0.979167,0.979167,0.946429,0.958333,0.928571,0.928571,0.925595,0.434984,0.435323,0.31924,0.318016,1.0,1.0,0.0340936,0.0343276,0.0347853,0.0348255,0.515895,0.516263,0.502295,0.502702,0.9,0.9,0.0440507,0.0443265,0.0499802,0.0543266,0.434984,0.43503,0.31924,0.318023,1.0,1.0,0.0340755,0.0342647,0.0347676,0.0347634,0.515895,0.516251,0.502295,0.502704,0.9,0.9,0.044024,0.0443136,0.0499566,0.054316,0.419727,0.429631,0.434432,0.4376,0.441105,0.443436,0.450761,0.429408,0.434385,0.434984,0.437943,0.443436,0.44612,0.450902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.464413,0.470495,0.478491,0.510773,0.516263,0.51772,0.567479,0.464422,0.478457,0.481907,0.513753,0.51772,0.541276,0.573468,0.871429,0.957143,0.95,0.85,0.9,0.907143,0.821429,0.871429,0.95,0.942857,0.935714,0.907143,0.828571,0.828571,0.456116,0.452589,0.445083,0.00158156,0.428567,0.433974,0.435865,0.446984,0.452446,0.455026,0.460337,0.460213,0.437449,0.445255,0.00161608,0.428341,0.434654,0.437744,0.447035,0.451922,0.455467,0.460213,-0.0352069,-0.0339712,-0.0435971,0.0035306,-0.0943903,-0.0678473,-0.0553759,-0.0446437,-0.0241234,-0.0199499,-0.0179341,-0.0236512,-0.0489298,-0.0377458,0.00311476,-0.087047,-0.0552286,-0.0513242,-0.0325052,-0.0226594,-0.0199743,-0.0179341,0.474602,0.478656,0.489591,0.00639132,0.443259,0.44818,0.450318,0.474602,0.536284,0.54047,0.551086,0.444302,0.471987,0.478719,0.00588812,0.441493,0.444302,0.448071,0.472492,0.484016,0.536174,0.550083,0.00747646,0.00857524,0.0114372,0.00108762,0.00123331,0.00497381,0.00699804,0.00915781,0.014754,0.021842,0.0243166,0.00729869,0.0073173,0.00992692,0.00087926,0.00123331,0.00509539,0.00729869,0.00906115,0.00931272,0.0132466,0.023924,-9999,-9999
20070205,20070211,-11.15,1.0,-12.11,1.118,1.0,-9.889,1.018,1.0,-10.767,-11.081,1.079,-10.358,0.856,-11.15,1.0,-12.11,1.118,1.0,-9.889,1.018,1.0,183.29,92.369,1.0,103.828,92.369,1.0,-9999,-9999,215.495,215.495,0.0,185.336,1.0,215.495,185.336,1.0,0.784,1.0,0.74,0.784,1.0,98.802,98.83,0.372024,0.936,0.0,1.0,5.302,5.209,1.0,0.7371960416666666,1.0,11.291777604166667,1.0,179.17059131944447,1.0,388.903,1.0,0.037,1.0,18.184,0.0,-9999,1.0,0.713744,-9999,-9999,0.257236,22.0399,-9999,-9999,1.19433,-9999,-9999,27.2857,20.7143,27.2857,20.7143,0.51837,0.510689,1.0,1.0,0.0272294,0.0271805,0.0279374,0.0279076,0.51837,0.510689,1.0,1.0,0.0272115,0.0271624,0.02792,0.0278899,0.518325,0.518175,1.0,1.0,0.000881603,0.000898752,0.510689,0.511754,0.513016,0.517626,0.523194,0.524254,0.526053,0.510654,0.511597,0.513016,0.517626,0.523194,0.524254,0.526295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.450576,0.449171,0.257834,0.253598,1.0,1.0,0.0304838,0.0306307,0.0308953,0.0310224,0.562372,0.546926,0.561624,0.552042,1.0,1.0,0.0456579,0.0453411,0.0464422,0.0461637,0.450576,0.449171,0.257834,0.253598,1.0,1.0,0.0304748,0.0305979,0.0308864,0.03099,0.562372,0.546926,0.561624,0.552042,1.0,1.0,0.0456151,0.0453256,0.0464,0.0461485,0.449171,0.450576,0.451207,0.455954,0.459672,0.460628,0.464276,0.449882,0.450919,0.4518,0.456127,0.460192,0.460748,0.465038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.544325,0.545375,0.546926,0.560667,0.56233,0.562372,0.562391,0.543096,0.545021,0.545437,0.547634,0.562349,0.562372,0.562391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.458077,0.441004,0.448094,0.00143217,0.436495,0.438873,0.440041,0.444499,0.456804,0.458303,0.462474,0.460704,0.440745,0.448247,0.00139758,0.435685,0.439953,0.440521,0.444885,0.457123,0.458303,0.460704,-0.0683742,-0.0696844,-0.0700803,0.00069747,-0.0782703,-0.0749328,-0.0729581,-0.0706124,-0.0666217,-0.064741,-0.0635543,-0.06355,-0.0776241,-0.0700776,0.000660879,-0.0774966,-0.0752528,-0.0730222,-0.0697186,-0.0668259,-0.0656343,-0.063912,0.554696,0.530007,0.537197,0.00333367,0.500874,0.511208,0.520169,0.533828,0.554084,0.560768,0.564737,0.537322,0.55374,0.541929,0.00311517,0.50381,0.517432,0.529864,0.537322,0.557263,0.563197,0.569015,0.00229107,0.00156795,0.00229768,0.000347686,0.0,0.0,0.0,0.00175275,0.0038943,0.00469352,0.0061428,0.00193051,0.00211821,0.00278487,0.000361545,0.0,0.0,0.00146098,0.00202923,0.00461309,0.00575018,0.0065449,-9999,-9999
