TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200701,-4.61,0.989247,-4.855,1.699,1.0,-4.239,1.249,0.974194,-3.781,-3.957,1.497,-3.518,0.95,-4.578,0.989247,-4.855,1.699,1.0,-4.161,1.288,0.974194,138.49,50.541,0.980511,53.862,51.505,0.980511,-9999,-9999,258.778,258.778,0.0,230.765,0.979839,258.778,231.609,0.979839,1.135,0.989247,1.178,1.141,0.989247,98.5,98.596,1.0,1.145,0.153,0.981183,4.162,4.077,0.905914,0.5447623601532567,0.8918010752688171,5.405267493958334,0.967741935483871,101.11016562500001,0.967741935483871,391.404,1.0,0.899,1.0,19.408,0.978495,-9999,1.0,1.79125,-9999,-9999,0.145947,3.45216,-9999,-9999,0.475819,-9999,-9999,28.9032,19.0968,28.9032,19.0645,0.531847,0.526071,0.985887,0.979167,0.0151616,0.0152835,0.0190091,0.0212766,0.536201,0.53205,0.986559,0.985887,0.0152544,0.0152206,0.0190833,0.0212314,0.534254,0.531932,0.984022,0.980998,0.00191343,0.0019751,0.507865,0.52313,0.526068,0.535314,0.544059,0.546063,0.548111,0.508311,0.516146,0.522825,0.532776,0.542077,0.54575,0.548133,0.976478,0.96707,0.979167,0.988575,0.991263,0.991935,0.991263,0.97043,0.969758,0.96707,0.966398,0.992608,0.934812,0.991263,0.502475,0.501952,0.350028,0.346248,1.0,1.0,0.0184271,0.0184883,0.0209136,0.0230572,0.526567,0.51398,0.55188,0.538358,0.965535,0.948896,0.024328,0.0240064,0.0327466,0.0330419,0.498261,0.502818,0.35159,0.350023,1.0,1.0,0.018389,0.0184982,0.02088,0.0230651,0.543473,0.526544,0.578244,0.551855,0.967233,0.965535,0.0243047,0.0239875,0.0327293,0.0330282,0.474511,0.484845,0.497097,0.501952,0.503533,0.504626,0.50541,0.471241,0.477071,0.484865,0.499795,0.502818,0.504626,0.505193,1.0,0.994438,1.0,1.0,1.0,1.0,1.0,0.995551,0.993326,0.995551,1.0,1.0,1.0,1.0,0.510584,0.513164,0.515845,0.543798,0.554917,0.557004,0.562343,0.508724,0.51184,0.516124,0.543904,0.553415,0.557247,0.562522,0.94236,0.944058,0.933871,0.972241,0.981919,0.980221,0.978608,0.94236,0.944058,0.955688,0.972241,0.978693,0.980221,0.978608,0.483903,0.497281,0.490085,0.00118174,0.474392,0.482032,0.488456,0.491032,0.493451,0.495864,0.500141,0.491314,0.48997,0.490974,0.00113277,0.473719,0.483903,0.489223,0.491139,0.49576,0.497003,0.500327,-0.0380343,-0.0347693,-0.0418461,0.00145752,-0.0551306,-0.0515572,-0.0504719,-0.0429276,-0.0356261,-0.0328487,-0.0277521,-0.0359937,-0.0462311,-0.0432801,0.00119539,-0.0550309,-0.0515572,-0.0497434,-0.0444156,-0.0359689,-0.0339212,-0.0325237,0.598708,0.658043,0.630824,0.00460003,0.593655,0.601802,0.602349,0.62354,0.646817,0.667976,0.681248,0.60026,0.669287,0.62519,0.00416819,0.593655,0.59871,0.601802,0.619271,0.643331,0.652166,0.672581,0.0415478,0.056889,0.0407247,0.00225946,0.0233509,0.0242749,0.0249816,0.0409877,0.0524783,0.0597367,0.0627823,0.024017,0.056713,0.0372665,0.00222244,0.0228963,0.0236716,0.0242295,0.0314802,0.0489514,0.0531652,0.0616672,-9999,-9999
200702,-8.95,1.0,-9.676,1.838,1.0,-8.041,1.545,1.0,-8.785,-9.054,1.668,-8.455,1.113,-8.95,1.0,-9.676,1.838,1.0,-8.041,1.545,1.0,201.702,99.846,0.995536,104.908,100.343,0.995536,-9999,-9999,236.443,236.443,0.0,199.593,0.995536,236.443,199.725,0.995536,1.011,1.0,0.804,1.011,1.0,98.47,98.554,0.713542,1.158,0.068,1.0,4.57,4.495,0.997768,0.6030467003968253,0.9977678571428571,27.141389449404763,1.0,191.06697038690476,1.0,389.577,1.0,-0.103,1.0,17.958,0.0483631,-9999,1.0,1.82373,-9999,-9999,0.119307,26.0505,-9999,-9999,0.612676,-9999,-9999,26.6786,21.3214,26.6786,21.3214,0.510617,0.522439,0.994792,0.985119,0.0147669,0.0146842,0.0190721,0.018286,0.509892,0.510305,0.994792,0.994792,0.0151761,0.0147772,0.0193907,0.0183608,0.511603,0.51659,0.989714,0.986105,0.00207092,0.00213431,0.485816,0.498861,0.503334,0.51039,0.520622,0.523001,0.534034,0.498367,0.503663,0.507379,0.512034,0.523087,0.525458,0.543151,0.998512,0.998512,0.997768,0.995536,0.978423,0.985863,0.968006,0.998512,0.997024,0.997024,0.994792,0.984375,0.974702,0.947917,0.422153,0.437151,0.28308,0.275713,0.998626,0.983923,0.017868,0.0173448,0.0252689,0.0245927,0.576444,0.582656,0.55787,0.515253,0.989943,0.986541,0.0241721,0.0237055,0.0249945,0.0246822,0.421037,0.421576,0.285202,0.282078,0.998626,0.998626,0.017866,0.0172749,0.0252674,0.0245434,0.576702,0.576469,0.569066,0.557867,0.989943,0.989943,0.0241704,0.0236747,0.0249929,0.0246526,0.386722,0.401449,0.406172,0.420984,0.430244,0.437184,0.446047,0.40063,0.40626,0.41207,0.422151,0.437151,0.441129,0.453404,1.0,1.0,1.0,0.998626,0.979803,0.983923,0.941188,1.0,1.0,1.0,0.998626,0.983923,0.983923,0.969221,0.565723,0.574737,0.576466,0.5803,0.584868,0.587455,0.597434,0.573508,0.576679,0.577711,0.581132,0.587455,0.590429,0.604588,0.996676,0.996676,0.989943,0.993267,0.988242,0.976314,0.966574,0.988242,0.989943,0.991566,0.993267,0.976314,0.966574,0.96325,0.404689,0.403432,0.401457,0.0017135,0.385095,0.390079,0.394128,0.402115,0.405988,0.409596,0.423425,0.402115,0.395334,0.397449,0.00176059,0.377558,0.385449,0.389617,0.39751,0.404689,0.406944,0.412538,-0.118386,-0.106874,-0.115133,0.00101189,-0.123997,-0.121565,-0.119031,-0.115108,-0.110742,-0.107577,-0.106969,-0.121108,-0.114558,-0.114155,0.000963127,-0.12401,-0.121108,-0.118456,-0.113847,-0.108168,-0.10733,-0.106637,0.61898,0.596654,0.592419,0.00306364,0.555358,0.571774,0.576419,0.59611,0.606987,0.610666,0.61898,0.596888,0.62091,0.593064,0.00257201,0.561278,0.572626,0.581236,0.59465,0.602889,0.607213,0.61943,0.0321519,0.0237295,0.0254344,0.000877359,0.0118116,0.0180771,0.0237802,0.0257177,0.029914,0.0311116,0.0329512,0.0264758,0.0302529,0.0240327,0.00101106,0.0109277,0.0177729,0.0186424,0.0244683,0.0288099,0.0302132,0.0322255,-9999,-9999
200703,0.294,0.988575,-0.746,2.653,1.0,1.302,2.265,0.978065,-0.95,-1.436,2.203,-0.485,1.702,0.259,0.988575,-0.746,2.653,1.0,1.235,2.28,0.978065,292.26,143.48,0.989247,158.493,145.608,0.989247,-9999,-9999,272.78,272.78,0.0,249.406,0.988575,272.78,249.287,0.988575,2.502,0.988575,1.739,2.475,0.988575,98.901,99.009,0.998656,1.911,0.926,0.978495,3.854,4.321,0.953629,0.5708541885418718,0.9536290322580645,68.62527064229651,0.9643817204301075,290.28596848029713,0.9643817204301075,392.894,1.0,0.576,1.0,13.855,0.0,-9999,1.0,6.25601,-9999,-9999,0.187766,35.3291,-9999,-9999,0.799902,-9999,-9999,23.6774,24.3226,23.6774,24.3226,0.716303,0.719855,0.994624,0.989919,0.0158615,0.0155857,0.0162283,0.0162429,0.714333,0.718186,0.994624,0.994624,0.0161834,0.0158422,0.0165431,0.0164892,0.719346,0.720049,0.988777,0.984896,0.00113755,0.00162064,0.707036,0.715399,0.715749,0.718186,0.720605,0.72226,0.724136,0.70593,0.714989,0.715746,0.718009,0.720581,0.724137,0.73922,0.969086,0.994624,0.994624,0.994624,0.972446,0.990591,0.987231,0.969086,0.994624,0.994624,0.994624,0.994624,0.987231,0.982527,0.709983,0.720091,0.356464,0.352432,1.0,0.995792,0.0206777,0.0201675,0.0227374,0.0228569,0.679694,0.676456,0.706602,0.698987,0.989287,0.984014,0.0231841,0.0229943,0.0241047,0.0236414,0.71153,0.711601,0.356643,0.355627,1.0,1.0,0.0206841,0.0200404,0.0227432,0.0227449,0.674542,0.681594,0.70719,0.705382,0.989287,0.989287,0.0232757,0.0229581,0.0241928,0.0236062,0.696412,0.70296,0.70339,0.708618,0.716019,0.721873,0.725984,0.696412,0.700956,0.703648,0.710536,0.719262,0.72247,0.750636,0.973352,1.0,1.0,1.0,0.995792,0.995792,0.995792,0.973352,1.0,0.97195,1.0,0.995792,0.995792,0.955119,0.673673,0.676281,0.677733,0.682504,0.687443,0.689477,0.700009,0.671828,0.676456,0.67775,0.680186,0.686684,0.687443,0.70302,0.964381,0.968364,0.985416,0.989287,0.96309,0.990577,0.957817,0.964381,0.984014,0.989287,0.985416,0.989175,0.96309,0.941884,0.803088,0.78946,0.800247,0.00325739,0.783588,0.784555,0.785086,0.795298,0.803401,0.806577,0.830885,0.793057,0.794282,0.796245,0.0025469,0.782673,0.784455,0.784608,0.793343,0.801931,0.803611,0.822912,0.0824097,0.0712743,0.0801987,0.00205591,0.0660476,0.0682008,0.0716932,0.0783338,0.0824401,0.0915548,0.0987613,0.0778342,0.0799486,0.0768994,0.0019126,0.0587102,0.0668321,0.0681471,0.0757751,0.0819176,0.0832889,0.097681,0.755435,0.763693,0.759362,0.0076711,0.708686,0.711759,0.729298,0.742957,0.7631,0.813301,0.86239,0.739861,0.764889,0.746506,0.00550807,0.708671,0.711759,0.716188,0.739885,0.758491,0.765844,0.813301,0.0817766,0.0894996,0.0886844,0.00495127,0.0565255,0.06378,0.0651081,0.0817766,0.0946778,0.12956,0.143746,0.0715946,0.093694,0.0803923,0.00372753,0.0557083,0.0580511,0.0646354,0.0715946,0.0893951,0.0946778,0.13221,-9999,-9999
200704,4.894,0.978472,3.344,1.876,1.0,6.005,2.547,0.963095,3.298,2.082,1.693,4.186,2.059,4.725,0.978472,3.344,1.876,1.0,5.715,2.6,0.963095,385.566,189.135,0.979861,183.832,184.5,0.979861,-9999,-9999,287.205,287.205,0.0,273.048,0.978472,287.205,273.254,0.978472,4.701,0.978472,2.697,4.457,0.978472,98.38,98.499,1.0,1.974,1.199,0.965972,3.754,4.121,0.940972,0.5656688571477966,0.9180555555555556,101.8816669169123,0.9548611111111112,379.7020094734891,0.9548611111111112,389.258,1.0,4.29,1.0,12.177,0.509028,-9999,1.0,13.8208,-9999,-9999,0.353057,60.4993,-9999,-9999,0.999623,-9999,-9999,20.3333,27.6667,20.3333,27.6667,0.98824,0.977245,0.980556,0.972222,0.0192346,0.0189438,0.0211323,0.0240443,0.985656,0.992059,0.983333,0.980556,0.019242,0.0191946,0.021139,0.0242424,0.98939,0.9929,0.972882,0.966285,0.00202194,0.00269319,0.974127,0.97739,0.983831,0.988222,0.991984,0.994895,1.00616,0.974127,0.97739,0.982141,0.988799,0.993438,1.00701,1.02075,0.983333,0.983333,0.969444,0.975694,0.964583,0.977778,0.9125,0.983333,0.983333,0.983333,0.96875,0.963889,0.9125,0.904167,1.386,1.35878,0.501687,0.506389,0.975,0.961579,0.026958,0.0271215,0.0329566,0.0326653,0.651093,0.652899,0.987489,0.971799,0.984729,0.979967,0.0253835,0.0252781,0.0266582,0.0281452,1.37971,1.39317,0.498402,0.503255,0.975,0.975,0.0269356,0.0269771,0.0329383,0.0325455,0.651237,0.652698,0.997672,0.988655,0.98945,0.984729,0.0253581,0.0252335,0.026634,0.0281051,1.34568,1.34966,1.35421,1.37033,1.38657,1.38757,1.39743,1.34568,1.3507,1.35479,1.37392,1.38657,1.38711,1.39734,0.975,0.975,0.975,0.961579,0.975,0.79411,0.971667,0.975,0.975,0.975,0.951579,0.975,0.946491,0.971667,0.65006,0.652698,0.653006,0.659241,0.662642,0.668988,0.696032,0.650999,0.652899,0.653048,0.659576,0.668131,0.677651,0.725977,0.987069,0.984729,0.98945,0.983539,0.974179,0.98945,0.962164,0.984729,0.979967,0.98945,0.98945,0.98945,0.967068,0.9364,1.67486,1.67084,1.64581,0.00907828,1.57694,1.58001,1.59121,1.63143,1.67486,1.71818,1.75406,1.63143,1.62343,1.63462,0.00895046,1.54889,1.57694,1.58195,1.63032,1.66914,1.68294,1.73218,0.68606,0.678782,0.652912,0.0083681,0.564236,0.599467,0.607299,0.641801,0.68606,0.711857,0.745895,0.668467,0.637777,0.645229,0.00834826,0.564578,0.594605,0.6008,0.64101,0.678782,0.692908,0.739988,1.40028,1.38476,1.35126,0.00627176,1.26719,1.29976,1.32461,1.36824,1.37731,1.38966,1.40028,1.37714,1.38056,1.35364,0.00623112,1.26073,1.29976,1.32041,1.3696,1.37849,1.38642,1.40028,0.527758,0.516894,0.494471,0.00420717,0.45304,0.462482,0.467189,0.502017,0.517209,0.519808,0.527758,0.51932,0.519186,0.497904,0.00403272,0.450385,0.466142,0.47765,0.506357,0.517132,0.51932,0.527758,-9999,-9999
200705,14.088,0.988575,11.675,2.534,1.0,15.488,3.308,0.98172,11.487,10.22,1.884,12.23,2.218,13.991,0.988575,11.675,2.534,1.0,15.333,3.237,0.98172,455.004,260.848,0.989247,260.706,258.616,0.989247,-9999,-9999,323.922,323.922,0.0,327.981,0.988575,323.922,327.831,0.988575,8.122,0.988575,5.618,7.981,0.988575,99.006,99.129,1.0,0.63,1.215,0.983199,3.239,3.583,0.950941,0.4792071521995364,0.9489247311827957,147.71613210555557,0.967741935483871,528.2121511805556,0.967741935483871,387.746,0.999328,11.187,1.0,9.901,1.0,-9999,1.0,43.2834,-9999,-9999,0.748055,72.5765,-9999,-9999,1.13978,-9999,-9999,17.6774,30.3226,17.0645,30.2258,-0.275422,-0.308322,0.94086,0.936156,0.053115,0.0521213,0.0598397,0.0644917,-0.266763,-0.248299,0.94422,0.939516,0.0531041,0.0529669,0.05983,0.065177,-0.30478,-0.307419,0.944052,0.935232,0.00582679,0.00535167,-0.381684,-0.333341,-0.310252,-0.299556,-0.2834,-0.278219,-0.263753,-0.376854,-0.356608,-0.324286,-0.300756,-0.282217,-0.280646,-0.266763,0.975134,0.971774,0.935484,0.969758,0.949597,0.93078,0.94422,0.897177,0.887097,0.925403,0.952957,0.949597,0.93078,0.94422,4.03214,4.09798,0.950565,0.957521,0.959098,0.9572,0.0411159,0.0410474,0.0984486,0.11078,-2.70536,-2.79065,3.87514,3.86235,0.929934,0.923517,0.0763564,0.0768043,0.100177,0.118439,4.05822,4.06239,0.952598,0.946809,0.960995,0.959098,0.0425036,0.0410474,0.0990362,0.11078,-2.70629,-2.68142,3.85859,3.82822,0.934131,0.927818,0.076384,0.0763967,0.100198,0.118176,3.80606,3.93513,3.94376,4.03214,4.09895,4.11403,4.17651,3.92376,3.94677,3.97003,4.0667,4.11403,4.15256,4.30126,0.992621,0.992621,0.992621,0.959098,0.94961,0.953405,0.915665,0.992621,0.992621,0.976175,0.946026,0.953405,0.953405,0.877504,-2.91141,-2.81165,-2.77759,-2.71119,-2.69424,-2.68195,-2.67061,-3.02425,-2.88354,-2.81487,-2.74011,-2.70629,-2.70321,-2.6807,0.879003,0.910815,0.924592,0.9436,0.947763,0.927818,0.956296,0.860763,0.888546,0.910815,0.927818,0.934131,0.956296,0.947763,5.11081,4.91337,4.96564,0.030448,4.71337,4.74941,4.77841,4.94113,5.12193,5.19611,5.23079,4.80464,4.89338,4.8984,0.0305226,4.57822,4.72737,4.74941,4.88922,5.06897,5.11081,5.19611,5.4101,5.16167,5.27306,0.0329819,5.02169,5.05234,5.07662,5.20011,5.44965,5.53764,5.57792,5.30805,5.16014,5.20318,0.0310389,4.91156,5.02468,5.04961,5.14338,5.37922,5.4068,5.53926,3.73871,3.7101,3.84162,0.0474974,3.42361,3.61037,3.66504,3.73871,3.90081,4.1572,4.48006,3.87442,3.41806,3.84742,0.0446364,3.51213,3.61075,3.6756,3.76377,3.90863,4.15226,4.3553,4.43086,4.4554,4.58415,0.0309062,4.3727,4.40308,4.43086,4.54252,4.63369,4.83296,4.98495,4.5463,4.34377,4.56746,0.032179,4.34225,4.38965,4.40531,4.51259,4.57297,4.80902,4.9368,-9999,-9999
